date,product_id,quantity,price
2024-08-08,7093,19,848.42
2024-08-09,8211,3,504.33
2024-08-10,9824,4,489.38
2024-08-11,4466,18,482.0
2024-08-12,5252,3,556.78
2024-08-13,7353,8,365.76
2024-08-14,1932,19,601.76
2024-08-15,8608,3,754.55
2024-08-16,8219,17,599.58
2024-08-17,4452,14,502.78
2024-08-18,6513,2,731.8
2024-08-19,1838,4,379.52
2024-08-20,9613,15,208.39
2024-08-21,7550,17,411.45
2024-08-22,1006,3,372.68
2024-08-23,2408,9,685.37
2024-08-24,9066,8,974.14
2024-08-25,8949,3,802.13
2024-08-26,4788,15,862.46
2024-08-27,5556,11,393.76
2024-08-28,8248,6,515.07
2024-08-29,5756,19,589.36
2024-08-30,4577,16,801.84
2024-08-31,5904,7,903.62
2024-09-01,6701,5,569.67
2024-09-02,8986,18,627.39
2024-09-03,2900,15,535.31
2024-09-04,9022,19,676.67
2024-09-05,5207,8,314.19
2024-09-06,5580,6,911.64
2024-09-07,6342,5,421.86
2024-09-08,6034,17,906.86
2024-09-09,4735,8,643.73
2024-09-10,6167,20,266.48
2024-09-11,2306,7,827.05
2024-09-12,5592,11,982.77
2024-09-13,7093,13,887.29
2024-09-14,2384,9,845.98
2024-09-15,6766,18,886.85
2024-09-16,4477,20,436.78
2024-09-17,6986,5,682.59
2024-09-18,7052,15,269.8
2024-09-19,9146,19,224.03
2024-09-20,3986,18,805.71
2024-09-21,2364,15,404.37
2024-09-22,4306,7,146.6
2024-09-23,2637,7,312.06
2024-09-24,1139,14,523.73
2024-09-25,5130,2,518.44
2024-09-26,7697,6,346.14
2024-09-27,4328,17,899.98
2024-09-28,3626,20,585.55
2024-09-29,9979,1,852.77
2024-09-30,4872,17,158.33
2024-10-01,4456,3,665.52
2024-10-02,4115,18,456.31
2024-10-03,1568,8,135.77
2024-10-04,1871,16,723.72
2024-10-05,2493,7,309.14
2024-10-06,4835,18,798.8
2024-10-07,6498,8,864.42
2024-10-08,1508,16,553.75
2024-10-09,3327,20,825.62
2024-10-10,8620,5,554.52
2024-10-11,8755,11,931.04
2024-10-12,2720,7,542.33
2024-10-13,8348,4,492.2
2024-10-14,4944,18,312.11
2024-10-15,4283,17,610.84
2024-10-16,3210,7,207.18
2024-10-17,3914,18,497.75
2024-10-18,9158,15,710.13
2024-10-19,9921,12,545.94
2024-10-20,8424,7,855.49
2024-10-21,7969,1,775.86
2024-10-22,4310,19,656.32
2024-10-23,3691,11,435.51
2024-10-24,7611,3,105.54
2024-10-25,3655,14,838.68
2024-10-26,2695,17,699.72
2024-10-27,5927,18,551.23
2024-10-28,4381,8,184.2
2024-10-29,8993,5,375.64
2024-10-30,1614,17,215.39
2024-10-31,8751,15,754.56
2024-11-01,9018,10,629.95
2024-11-02,1776,11,945.89
2024-11-03,9556,18,929.91
2024-11-04,4695,7,969.62
2024-11-05,7494,10,949.24
2024-11-06,5494,14,302.46
2024-11-07,6590,5,531.16
2024-11-08,5181,5,302.56
2024-11-09,7949,20,418.1
2024-11-10,2763,2,350.34
2024-11-11,8492,8,820.37
2024-11-12,9775,11,351.49
2024-11-13,3126,11,195.38
2024-11-14,8259,14,441.24
2024-11-15,7024,14,116.03
2024-11-16,4924,10,804.85
2024-11-17,8752,16,560.54
2024-11-18,6040,3,318.97
2024-11-19,2456,2,885.79
2024-11-20,1289,11,527.27
2024-11-21,7288,8,483.16
2024-11-22,7227,2,102.98
2024-11-23,8667,2,901.86
2024-11-24,3889,5,357.4
2024-11-25,9194,18,646.47
2024-11-26,7736,3,679.44
2024-11-27,9397,12,802.4
2024-11-28,3759,6,264.05
2024-11-29,7061,11,325.49
2024-11-30,5680,14,178.61
2024-12-01,9781,19,502.77
2024-12-02,3174,12,320.15
2024-12-03,1605,12,315.59
2024-12-04,3700,6,706.62
2024-12-05,9189,20,336.82
2024-12-06,4788,14,728.35
2024-12-07,6516,17,707.9
2024-12-08,1957,6,912.15
2024-12-09,3353,20,616.96
2024-12-10,2569,19,113.87
2024-12-11,8641,14,670.24
2024-12-12,6713,11,491.27
2024-12-13,7563,17,130.12
2024-12-14,9289,19,206.76
2024-12-15,4295,10,246.96
2024-12-16,6249,4,392.41
2024-12-17,4545,5,641.24
2024-12-18,6503,11,946.19
2024-12-19,6425,7,576.4
2024-12-20,2067,5,127.52
2024-12-21,8660,7,286.12
2024-12-22,4212,14,740.68
2024-12-23,9444,17,626.37
2024-12-24,6480,12,753.9
2024-12-25,4601,7,291.45
2024-12-26,4545,14,497.13
2024-12-27,1760,1,971.64
2024-12-28,1395,4,852.05
2024-12-29,5625,8,668.26
2024-12-30,9146,20,985.68
2024-12-31,5780,10,560.28
2025-01-01,4889,5,247.39
2025-01-02,7225,8,826.2
2025-01-03,2410,13,647.64
2025-01-04,4748,18,338.89
2025-01-05,8187,13,541.53
2025-01-06,5609,8,208.46
2025-01-07,1431,13,824.34
2025-01-08,9135,8,772.32
2025-01-09,2648,15,963.1
2025-01-10,9476,5,463.25
2025-01-11,4113,9,280.26
2025-01-12,8132,5,718.56
2025-01-13,1567,17,363.06
2025-01-14,6906,8,906.02
2025-01-15,7045,2,398.9
2025-01-16,5058,6,532.28
2025-01-17,1656,2,164.55
2025-01-18,2445,3,480.29
2025-01-19,2775,6,169.28
2025-01-20,8246,1,234.52
2025-01-21,2287,12,575.1
2025-01-22,7572,10,826.69
2025-01-23,8431,7,649.15
2025-01-24,4680,19,886.11
2025-01-25,1607,18,702.75
2025-01-26,7193,17,437.69
2025-01-27,4832,1,767.61
2025-01-28,2958,1,978.37
2025-01-29,4198,19,494.45
2025-01-30,1334,12,875.4
2025-01-31,8398,19,730.98
2025-02-01,4907,1,828.24
2025-02-02,8510,2,614.31
2025-02-03,8840,20,639.94
2025-02-04,8702,15,439.48
2025-02-05,2987,2,990.63
2025-02-06,9973,5,231.17
2025-02-07,1925,9,411.86
2025-02-08,6240,5,689.4
2025-02-09,2658,17,819.02
2025-02-10,5139,15,333.7
2025-02-11,1474,5,314.33
2025-02-12,1806,11,587.0
2025-02-13,6949,18,842.9
2025-02-14,5883,15,747.75
2025-02-15,3566,3,331.26
2025-02-16,2302,9,966.27
2025-02-17,2929,11,927.14
2025-02-18,1511,20,246.07
2025-02-19,7874,16,354.75
2025-02-20,1583,17,527.01
2025-02-21,9080,2,961.28
2025-02-22,5246,6,356.25
2025-02-23,4340,4,230.7
2025-02-24,6979,6,271.57
2025-02-25,8596,10,662.05
2025-02-26,8641,14,338.48
2025-02-27,7421,14,293.44
2025-02-28,2293,7,962.84
2025-03-01,4344,4,861.36
2025-03-02,9164,5,352.56
2025-03-03,1149,15,945.94
2025-03-04,7184,14,578.66
2025-03-05,5017,5,640.3
2025-03-06,6604,1,615.91
2025-03-07,8033,2,542.9
2025-03-08,1872,7,556.03
2025-03-09,2486,12,272.48
2025-03-10,4943,9,893.9
2025-03-11,1143,12,842.01
2025-03-12,4592,14,591.48
2025-03-13,9957,10,828.62
2025-03-14,5943,20,155.84
2025-03-15,3539,8,576.61
2025-03-16,5826,15,882.58
2025-03-17,9875,12,715.0
2025-03-18,4477,9,885.1
2025-03-19,7950,8,440.44
2025-03-20,2232,10,530.42
2025-03-21,7596,6,376.69
2025-03-22,8527,5,590.67
2025-03-23,7591,9,795.53
2025-03-24,2699,9,428.43
2025-03-25,5990,1,282.98
2025-03-26,9662,19,417.19
2025-03-27,7569,5,324.78
2025-03-28,8047,20,722.82
2025-03-29,1518,1,763.9
2025-03-30,5372,8,406.3
2025-03-31,5594,13,187.29
2025-04-01,7007,4,179.39
2025-04-02,8231,2,453.92
2025-04-03,4969,10,875.95
2025-04-04,7067,2,310.93
2025-04-05,5058,12,272.65
2025-04-06,2255,14,280.24
2025-04-07,2143,4,346.0
2025-04-08,3198,20,607.98
2025-04-09,9396,20,657.99
2025-04-10,7334,4,867.37
2025-04-11,5562,9,484.84
2025-04-12,1522,2,200.59
2025-04-13,8911,1,101.99
2025-04-14,2775,6,589.25
2025-04-15,4357,2,863.43
2025-04-16,8699,14,948.45
2025-04-17,2736,2,718.51
2025-04-18,2776,10,106.92
2025-04-19,8846,12,612.83
2025-04-20,9301,18,544.94
2025-04-21,7546,5,216.41
2025-04-22,3153,5,241.77
2025-04-23,9924,10,796.51
2025-04-24,5220,10,588.48
2025-04-25,3895,3,413.12
2025-04-26,1616,9,429.2
2025-04-27,2782,1,282.69
2025-04-28,3036,10,843.72
2025-04-29,2123,8,396.13
2025-04-30,2336,18,770.1
2025-05-01,8449,10,471.72
2025-05-02,4622,14,994.58
2025-05-03,9352,11,260.48
2025-05-04,7050,17,886.99
2025-05-05,5092,14,653.7
2025-05-06,1962,20,814.22
2025-05-07,8163,20,415.43
2025-05-08,7688,5,849.69
2025-05-09,6796,16,730.33
2025-05-10,7510,3,790.04
2025-05-11,3780,7,729.04
2025-05-12,5239,9,915.39
2025-05-13,3051,3,519.23
2025-05-14,1936,7,477.63
2025-05-15,2217,15,608.63
2025-05-16,5914,14,326.5
2025-05-17,7435,13,955.43
2025-05-18,7117,20,250.2
2025-05-19,6967,7,611.13
2025-05-20,3716,7,858.98
2025-05-21,4622,18,456.76
2025-05-22,5883,20,173.06
2025-05-23,9947,18,844.78
2025-05-24,7977,17,900.15
2025-05-25,5202,13,593.59
2025-05-26,7954,9,245.15
2025-05-27,9129,10,210.45
2025-05-28,6789,5,486.15
2025-05-29,8361,9,970.51
2025-05-30,2645,15,991.54
2025-05-31,3462,15,745.54
2025-06-01,6723,3,907.67
2025-06-02,5978,11,890.89
2025-06-03,6149,4,455.39
2025-06-04,3898,11,602.1
2025-06-05,8306,20,707.23
2025-06-06,1163,8,241.28
2025-06-07,2212,5,452.23
2025-06-08,4703,16,139.6
2025-06-09,3015,1,384.31
2025-06-10,1655,20,310.75
2025-06-11,9844,4,747.85
2025-06-12,2402,17,948.93
2025-06-13,3056,16,253.84
2025-06-14,3486,12,150.36
2025-06-15,9950,1,261.31
2025-06-16,8436,19,183.89
2025-06-17,5960,19,858.13
2025-06-18,7553,13,207.38
2025-06-19,8401,1,575.84
2025-06-20,3144,4,711.08
2025-06-21,9621,16,386.65
2025-06-22,1942,16,900.63
2025-06-23,6758,4,169.76
2025-06-24,7975,14,688.99
2025-06-25,3891,10,196.86
2025-06-26,1249,16,883.02
2025-06-27,9511,13,656.79
2025-06-28,1324,3,267.53
2025-06-29,3458,19,155.22
2025-06-30,5829,3,944.89
2025-07-01,4032,16,305.34
2025-07-02,9802,7,680.77
2025-07-03,9558,5,712.97
2025-07-04,5734,3,571.47
2025-07-05,9847,11,927.41
2025-07-06,3867,15,326.24
2025-07-07,1992,2,815.16
2025-07-08,4361,18,553.74
2025-07-09,2268,3,581.66
2025-07-10,6301,1,172.49
2025-07-11,8906,15,599.74
2025-07-12,1317,7,260.66
2025-07-13,7462,15,743.96
2025-07-14,6692,16,660.72
2025-07-15,9749,8,199.06
2025-07-16,9867,17,783.29
2025-07-17,3864,19,521.48
2025-07-18,6343,4,144.78
2025-07-19,3444,6,445.57
2025-07-20,6729,18,742.8
2025-07-21,6313,2,114.34
2025-07-22,3110,15,832.69
2025-07-23,2453,16,361.21
2025-07-24,2521,17,172.99
2025-07-25,2564,11,586.65
2025-07-26,1472,4,238.7
2025-07-27,9074,11,892.34
2025-07-28,2414,5,982.88
2025-07-29,8507,3,838.51
2025-07-30,1861,18,616.1
2025-07-31,9397,16,571.85
2025-08-01,4647,3,941.87
2025-08-02,2606,10,894.53
2025-08-03,4060,6,283.88
2025-08-04,4448,3,635.38
2025-08-05,3745,18,456.61
2025-08-06,3484,13,446.39
2025-08-07,9737,4,383.31
2025-08-08,4734,1,975.04
2025-08-09,5169,9,407.26
2025-08-10,6151,17,980.63
2025-08-11,9231,14,164.39
2025-08-12,5946,4,978.97
2025-08-13,7978,2,883.0
2025-08-14,4010,17,453.54
2025-08-15,8769,10,483.11
2025-08-16,7808,3,428.2
2025-08-17,9584,17,649.7
2025-08-18,1025,18,796.64
2025-08-19,6972,20,905.4
2025-08-20,9979,4,431.44
2025-08-21,6993,14,519.23
2025-08-22,6520,12,328.59
2025-08-23,7326,12,473.59
2025-08-24,2873,14,306.77
2025-08-25,6574,2,228.52
2025-08-26,5833,5,276.05
2025-08-27,7378,11,455.6
2025-08-28,8257,9,535.72
2025-08-29,4912,10,932.62
2025-08-30,7837,5,933.01
2025-08-31,9179,3,300.42
2025-09-01,6702,8,578.7
2025-09-02,7239,7,211.82
2025-09-03,1899,2,785.91
2025-09-04,8043,2,983.51
2025-09-05,8512,15,980.52
2025-09-06,2287,14,655.58
2025-09-07,2370,18,425.25
2025-09-08,1778,12,916.58
2025-09-09,6811,5,761.03
2025-09-10,3064,10,667.08
2025-09-11,9353,6,674.25
2025-09-12,6647,9,111.59
2025-09-13,7390,1,320.87
2025-09-14,4385,10,550.35
2025-09-15,4703,19,598.84
2025-09-16,1395,4,409.53
2025-09-17,8753,8,734.53
2025-09-18,4965,15,666.58
2025-09-19,3276,17,410.13
2025-09-20,9213,5,247.13
2025-09-21,4349,7,410.56
2025-09-22,3523,10,923.02
2025-09-23,4267,6,154.29
2025-09-24,9523,7,707.17
2025-09-25,9787,19,349.12
2025-09-26,9413,18,265.55
2025-09-27,5267,19,881.1
2025-09-28,4998,15,113.37
2025-09-29,2230,7,688.51
2025-09-30,6187,16,333.0
2025-10-01,2649,4,315.86
2025-10-02,2964,20,435.97
2025-10-03,2183,1,640.48
2025-10-04,1738,7,572.43
2025-10-05,1173,20,136.79
2025-10-06,3774,11,534.35
2025-10-07,7005,4,836.61
2025-10-08,5405,13,236.19
2025-10-09,2626,7,946.85
2025-10-10,3937,7,514.93
2025-10-11,5064,7,621.23
2025-10-12,4150,3,707.63
2025-10-13,8247,20,235.83
2025-10-14,9915,18,120.33
2025-10-15,3636,5,296.22
2025-10-16,2541,1,722.68
2025-10-17,9731,6,184.07
2025-10-18,1066,3,583.05
2025-10-19,1200,16,568.12
2025-10-20,6740,11,614.9
2025-10-21,2148,6,815.39
2025-10-22,6525,5,250.83
2025-10-23,7288,16,997.72
2025-10-24,9245,3,762.2
2025-10-25,3426,16,705.25
2025-10-26,9184,20,861.24
2025-10-27,3989,7,498.57
2025-10-28,1220,20,801.48
2025-10-29,7082,18,652.33
2025-10-30,8993,2,128.04
2025-10-31,7769,10,984.09
2025-11-01,9256,20,695.52
2025-11-02,4003,7,492.22
2025-11-03,7937,18,881.84
2025-11-04,9118,18,773.61
2025-11-05,5840,12,540.01
2025-11-06,7139,9,181.9
2025-11-07,9972,15,241.32
2025-11-08,1089,17,494.16
2025-11-09,2516,3,390.95
2025-11-10,5356,2,350.15
2025-11-11,9618,10,567.01
2025-11-12,3592,14,415.76
2025-11-13,8069,13,891.5
2025-11-14,3322,14,179.51
2025-11-15,2640,11,996.31
2025-11-16,2265,6,573.44
2025-11-17,2482,20,635.49
2025-11-18,4811,12,586.68
2025-11-19,2775,16,215.1
2025-11-20,3925,2,651.47
2025-11-21,9074,4,732.08
2025-11-22,4102,9,989.19
2025-11-23,3157,2,754.92
2025-11-24,4673,9,830.27
2025-11-25,8591,16,800.24
2025-11-26,9396,18,557.66
2025-11-27,8891,7,230.78
2025-11-28,3180,1,116.86
2025-11-29,9642,2,446.12
2025-11-30,5754,16,365.17
2025-12-01,5298,7,813.66
2025-12-02,7144,3,828.77
2025-12-03,2538,18,955.54
2025-12-04,9439,11,190.22
2025-12-05,3574,11,721.71
2025-12-06,7016,17,471.55
2025-12-07,2093,16,896.86
2025-12-08,7589,17,644.41
2025-12-09,8103,3,223.35
2025-12-10,4816,19,214.57
2025-12-11,9340,3,947.98
2025-12-12,6313,10,316.3
2025-12-13,2800,15,160.14
2025-12-14,9280,1,134.71
2025-12-15,2869,15,630.11
2025-12-16,4655,6,875.07
2025-12-17,4917,12,249.65
2025-12-18,1335,17,344.31
2025-12-19,1973,12,439.96
2025-12-20,5872,19,120.12
2025-12-21,5182,19,328.02
2025-12-22,3793,9,209.47
2025-12-23,2554,17,220.85
2025-12-24,6484,13,291.72
2025-12-25,8815,6,458.1
2025-12-26,5376,4,629.51
2025-12-27,2731,1,139.29
2025-12-28,8660,19,782.02
2025-12-29,7133,12,399.89
2025-12-30,9031,20,305.27
2025-12-31,6618,7,867.73
2026-01-01,4564,14,953.09
2026-01-02,6834,11,547.69
2026-01-03,2374,14,777.0
2026-01-04,2687,16,707.12
2026-01-05,6327,8,876.61
2026-01-06,7606,14,941.86
2026-01-07,7799,6,147.14
2026-01-08,7488,5,357.66
2026-01-09,9889,10,373.94
2026-01-10,8908,12,505.82
2026-01-11,8250,20,450.04
2026-01-12,9973,3,475.37
2026-01-13,5366,8,313.27
2026-01-14,6295,20,166.36
2026-01-15,1850,6,725.77
2026-01-16,3057,16,772.85
2026-01-17,5033,9,204.34
2026-01-18,6048,1,375.38
2026-01-19,4453,20,219.35
2026-01-20,2278,7,616.08
2026-01-21,6666,3,849.07
2026-01-22,1377,6,545.68
2026-01-23,2339,1,259.41
2026-01-24,1458,20,183.97
2026-01-25,1552,2,880.12
2026-01-26,1934,15,505.77
2026-01-27,8928,1,542.68
2026-01-28,6867,20,409.34
2026-01-29,9898,15,726.66
2026-01-30,6022,11,276.89
2026-01-31,3551,4,239.8
2026-02-01,3619,3,313.89
2026-02-02,7631,20,668.47
2026-02-03,7933,16,767.73
2026-02-04,2536,6,888.41
2026-02-05,9770,10,642.01
2026-02-06,8470,14,457.31
2026-02-07,2909,20,173.83
2026-02-08,6514,15,345.4
2026-02-09,6376,17,826.51
2026-02-10,5414,12,199.88
2026-02-11,5558,1,793.47
2026-02-12,1574,11,244.66
2026-02-13,3755,1,145.97
2026-02-14,9585,17,435.36
2026-02-15,9871,6,293.08
2026-02-16,8103,14,161.48
2026-02-17,2896,18,397.37
2026-02-18,1731,19,603.64
2026-02-19,1694,19,507.04
2026-02-20,5786,3,294.13
2026-02-21,2956,12,807.35
2026-02-22,6191,17,788.42
2026-02-23,3620,12,911.08
2026-02-24,6860,17,688.15
2026-02-25,1966,2,821.85
2026-02-26,4940,18,923.54
2026-02-27,3373,4,869.34
2026-02-28,6838,10,877.01
2026-03-01,1831,18,588.75
2026-03-02,7137,7,101.55
2026-03-03,7215,17,741.68
2026-03-04,3560,1,129.34
2026-03-05,1852,15,559.91
2026-03-06,3309,16,870.12
2026-03-07,5395,4,569.23
2026-03-08,5772,11,737.98
2026-03-09,5543,17,141.98
2026-03-10,1459,10,340.65
2026-03-11,9131,3,646.93
2026-03-12,3033,12,640.96
2026-03-13,8570,17,275.83
2026-03-14,8992,2,563.89
2026-03-15,1061,10,455.29
2026-03-16,8292,17,510.64
2026-03-17,9944,6,400.01
2026-03-18,8132,19,993.56
2026-03-19,4295,10,197.72
2026-03-20,1575,19,177.99
2026-03-21,6109,16,814.77
2026-03-22,7223,1,279.85
2026-03-23,3481,13,839.16
2026-03-24,3338,8,696.07
2026-03-25,6568,19,960.31
2026-03-26,7573,16,380.15
2026-03-27,4883,20,844.71
2026-03-28,6082,16,433.29
2026-03-29,6323,16,311.61
2026-03-30,6158,12,963.44
2026-03-31,3216,4,453.31
2026-04-01,9144,19,269.28
2026-04-02,7757,9,110.18
2026-04-03,7100,4,657.19
2026-04-04,6630,16,946.4
2026-04-05,7412,18,462.2
2026-04-06,3311,15,277.6
2026-04-07,2540,19,992.14
2026-04-08,6627,18,568.21
2026-04-09,5702,11,708.5
2026-04-10,5785,16,598.4
2026-04-11,7146,14,463.65
2026-04-12,8231,5,648.44
2026-04-13,4939,1,541.69
2026-04-14,6854,1,237.59
2026-04-15,9457,12,506.22
2026-04-16,5988,8,882.02
2026-04-17,2062,13,374.25
2026-04-18,8766,17,500.21
2026-04-19,7840,14,990.51
2026-04-20,8234,13,710.48
2026-04-21,3545,1,600.98
2026-04-22,7708,3,781.39
2026-04-23,1631,10,407.63
2026-04-24,8205,9,145.26
2026-04-25,1233,2,154.76
2026-04-26,5010,6,301.97
2026-04-27,7122,1,599.06
2026-04-28,1635,20,428.07
2026-04-29,3728,5,695.79
2026-04-30,4424,8,975.62
2026-05-01,8044,15,576.96
2026-05-02,7840,5,961.7
2026-05-03,3949,12,985.66
2026-05-04,6005,10,109.26
2026-05-05,6669,14,167.44
2026-05-06,7015,3,159.23
2026-05-07,9806,9,467.24
2026-05-08,4732,11,920.63
2026-05-09,8663,19,661.82
2026-05-10,7152,5,770.93
2026-05-11,2503,15,470.7
2026-05-12,9578,9,126.2
2026-05-13,2101,18,643.09
2026-05-14,3951,13,802.46
2026-05-15,2600,9,491.63
2026-05-16,9272,3,449.72
2026-05-17,7976,10,847.41
2026-05-18,2628,20,610.05
2026-05-19,6792,3,745.09
2026-05-20,6831,16,584.72
2026-05-21,2931,16,419.07
2026-05-22,2429,16,846.57
